,Year,Flights Flown,Month,Price,KM
7391,2020,24,11,371.2363481,476
7392,2021,34,11,182.227535,476
7393,2022,292,11,287.7148318,476
7394,2023,290,11,306.3203527,476
7395,2010,306,10,199.2383901,476
7396,2011,303,10,221.4849699,476
7397,2012,328,10,123.4411765,476
7398,2013,370,10,133.4923664,476
7399,2014,354,10,128.6135084,476
7400,2015,339,10,154.8708487,476
7401,2016,316,10,144.9872727,476
7402,2017,328,10,179.7109723,476
7403,2018,334,10,221.9272568,476
7404,2019,339,10,167.3502582,476
7405,2021,34,10,126.8672712,476
7406,2022,260,10,325.1498471,476
7407,2023,306,10,160.3556209,476
7408,2010,290,9,185.5668394,476
7409,2011,289,9,221.4849699,476
7410,2012,320,9,142.9233792,476
7411,2013,342,9,174.875,476
7412,2014,335,9,128.8552632,476
7413,2015,318,9,168.3981481,476
7414,2016,315,9,189.261426,476
7415,2017,314,9,198.4219031,476
7416,2018,302,9,170.0986784,476
7417,2019,306,9,215.7902946,476
7418,2021,34,9,289.8629825,476
7419,2022,223,9,348.6604361,476
7420,2023,275,9,111.6718404,476
7421,2010,59,4,254.0981211,914
7422,2011,60,4,448.4697581,914
7423,2012,60,4,164.4243028,914
7424,2013,86,4,269.4571984,914
7425,2014,87,4,499.3597734,914
7426,2015,74,4,174.3869767,914
7427,2016,75,4,216.4198895,914
7428,2017,85,4,237.5898826,914
7429,2018,80,4,258.7530973,914
7430,2019,89,4,371.6855401,914
7431,2021,102,4,186.0622896,914
7432,2022,117,4,108.7248216,914
7433,2023,110,4,213.459985,914
7434,2010,62,8,258.053886,914
7435,2011,62,8,277.5571142,914
7436,2012,63,8,261.1100196,914
7437,2013,78,8,158.7326923,914
7438,2014,67,8,155.1522556,914
7439,2015,70,8,204.6685185,914
7440,2016,62,8,202.0493601,914
7441,2017,56,8,223.5385996,914
7442,2018,59,8,189.8202643,914
7443,2019,57,8,275.1932409,914
7444,2020,22,8,158.9225473,914
7445,2021,32,8,158.9507101,914
7446,2022,73,8,173.2406542,914
7447,2023,95,8,231.6156689,914
7448,2010,92,12,314.7389061,914
7449,2011,82,12,599.9719439,914
7450,2012,110,12,381.2960784,914
7451,2013,118,12,291.0133588,914
7452,2014,114,12,181.108818,914
7453,2015,118,12,294.2546125,914
7454,2016,119,12,379.0018182,914
7455,2017,108,12,334.4620874,914
7456,2018,106,12,329.8255916,914
7457,2019,108,12,296.1738382,914
7458,2020,92,12,367.6552901,914
7459,2021,88,12,139.5539984,914
7460,2022,115,12,431.0374618,914
7461,2023,129,12,485.1785452,914
7462,2010,55,2,308.4559874,914
7463,2011,76,2,239.0966429,914
7464,2012,69,2,334.6956957,914
7465,2013,83,2,243.1855469,914
7466,2014,84,2,130.0777989,914
7467,2015,83,2,311.7621723,914
7468,2016,87,2,204.2902033,914
7469,2017,84,2,388.681448,914
7470,2018,80,2,265.8845471,914
7471,2019,80,2,403.392638,914
7472,2020,81,2,344.3507719,914
7473,2021,66,2,226.6403732,914
7474,2022,68,2,167.1121872,914
7475,2023,92,2,447.3423831,914
7476,2010,61,1,292.3645483,914
7477,2011,93,1,296.0244151,914
7478,2012,87,1,263.2752753,914
7479,2013,114,1,243.1855469,914
7480,2014,121,1,130.0777989,914
7481,2015,122,1,167.670412,914
7482,2016,121,1,191.3604436,914
7483,2017,123,1,250.680543,914
7484,2018,125,1,285.7637655,914
7485,2019,123,1,329.8255916,914
7486,2020,93,1,333.5523156,914
7487,2021,33,1,179.1764207,914
7488,2022,117,1,141.14205,914
7489,2023,131,1,400.9200603,914
7490,2024,129,1,239.4501092,914
7491,2010,62,7,243.5564767,914
7492,2011,62,7,221.4849699,914
7493,2012,62,7,211.6365422,914
7494,2013,79,7,172.1846154,914
7495,2014,83,7,155.1522556,914
7496,2015,75,7,230.5759259,914
7497,2016,73,7,163.6855576,914
7498,2017,69,7,236.0969479,914
7499,2018,74,7,263.7762115,914
7500,2019,76,7,231.55026,914
7501,2020,7,7,166.1462995,914
7502,2021,38,7,114.5380117,914
7503,2022,85,7,188.4945483,914
7504,2023,116,7,163.3717664,914
7505,2010,60,6,230.7327766,914
7506,2011,54,6,265.1330645,914
7507,2012,60,6,292.6195219,914
7508,2013,76,6,174.1945525,914
7509,2014,78,6,129.4636449,914
7510,2015,65,6,192.6065116,914
7511,2016,63,6,177.7734807,914
7512,2017,62,6,161.7633243,914
7513,2018,54,6,247.6106195,914
7514,2019,57,6,252.2587108,914
7515,2021,65,6,169.5757576,914
7516,2022,77,6,146.445678,914
7517,2023,87,6,154.8631264,914
7518,2010,61,3,367.2375,914
7519,2011,81,3,310.2563581,914
7520,2012,71,3,375.3073073,914
7521,2013,97,3,213.1289063,914
7522,2014,93,3,143.3510436,914
7523,2015,91,3,222.6872659,914
7524,2016,93,3,243.0794824,914
7525,2017,89,3,440.5900452,914
7526,2018,88,3,303.1580817,914
7527,2019,88,3,203.5354952,914
7528,2020,63,3,525.5248714,914
7529,2021,99,3,226.6403732,914
7530,2022,80,3,456.1711057,914
7531,2023,102,3,241.607089,914
7532,2010,62,5,335.7307933,914
7533,2011,58,5,265.1330645,914
7534,2012,62,5,278.685259,914
7535,2013,72,5,187.8035019,914
7536,2014,71,5,129.4636449,914
7537,2015,72,5,179.5925581,914
7538,2016,62,5,177.7734807,914
7539,2017,60,5,161.7633243,914
7540,2018,54,5,240.1823009,914
7541,2019,58,5,116.989547,914
7542,2021,69,5,221.3905724,914
7543,2022,72,5,175.2910389,914
7544,2023,80,5,238.5729245,914
7545,2010,60,11,256.9886481,914
7546,2011,68,11,333.6292585,914
7547,2012,79,11,257.854902,914
7548,2013,87,11,170.870229,914
7549,2014,89,11,194.2326454,914
7550,2015,84,11,255.5369004,914
7551,2016,83,11,277.2563636,914
7552,2017,77,11,262.0785013,914
7553,2018,75,11,408.2971078,914
7554,2019,77,11,345.5361446,914
7555,2020,43,11,248.2866894,914
7556,2021,29,11,178.7675185,914
7557,2022,86,11,727.2981728,914
7558,2023,114,11,183.9977957,914
7559,2010,62,10,300.3013416,914
7560,2011,63,10,347.6472946,914
7561,2012,61,10,293.5156863,914
7562,2013,86,10,210.9179389,914
7563,2014,87,10,194.2326454,914
7564,2015,82,10,165.195572,914
7565,2016,69,10,251.82,914
7566,2017,69,10,321.9821588,914
7567,2018,74,10,420.5582822,914
7568,2019,75,10,370.8192771,914
7569,2020,24,10,185.0213311,914
7570,2021,33,10,156.8540808,914
7571,2022,84,10,710.1850229,914
7572,2023,102,10,242.5892726,914
7573,2010,60,9,316.0435233,914
7574,2011,60,9,319.6112224,914
7575,2012,60,9,203.3909627,914
7576,2013,82,9,199.0884615,914
7577,2014,78,9,155.1522556,914
7578,2015,71,9,424.8814815,914
7579,2016,68,9,317.1407678,914
7580,2017,62,9,394.3321364,914
7581,2018,64,9,288.4281938,914
7582,2019,67,9,191.5441941,914
7583,2020,21,9,173.3700516,914
7584,2021,28,9,111.031746,914
7585,2022,74,9,532.796729,914
7586,2023,111,9,128.2158167,914
7587,2010,458,4,170.8590814,1330
7588,2011,437,4,169.0928427,1330
7589,2012,492,4,164.4243028,1330
7590,2013,471,4,203.9981518,1330
7591,2014,470,4,201.9897073,1330
7592,2015,472,4,205.6204651,1330
7593,2016,490,4,211.267035,1330
7594,2017,514,4,199.6766034,1330
7595,2018,535,4,212.9451327,1330
7596,2019,533,4,194.8607143,1330
7597,2021,543,4,153.0892256,1330
7598,2022,742,4,108.7248216,1330
7599,2023,550,4,186.2543007,1330
7600,2010,475,8,186.6396477,1330
7601,2011,394,8,263.5390782,1330
7602,2012,488,8,192.2594303,1330
7603,2013,414,8,174.7404808,1330
7604,2014,453,8,197.2274436,1330
7605,2015,486,8,243.5296296,1330
7606,2016,489,8,222.5100548,1330
7607,2017,459,8,163.2585278,1330
7608,2018,466,8,220.5119824,1330
7609,2019,478,8,210.819844,1330
7610,2021,29,8,133.2380952,1330
7611,2022,511,8,221.1814642,1330
7612,2023,510,8,194.3917221,1330
7613,2010,531,12,285.7194014,1330
7614,2011,519,12,364.3287575,1330
7615,2012,507,12,651.3579412,1330
7616,2013,494,12,400.3436069,1330
7617,2014,534,12,341.2195122,1330
7618,2015,553,12,211.6568266,1330
7619,2016,562,12,340.8472727,1330
7620,2017,540,12,466.749331,1330
7621,2018,536,12,497.803681,1330
7622,2019,560,12,558.636833,1330
7623,2020,251,12,441.6638225,1330
7624,2021,365,12,179.9208574,1330
7625,2022,603,12,425.6896024,1330
7626,2023,614,12,435.8383542,1330
7627,2010,425,2,199.8571429,1330
7628,2011,392,2,167.7946083,1330
7629,2012,470,2,181.912012,1330
7630,2013,369,2,116.0596191,1330
7631,2014,367,2,213.5665085,1330
7632,2015,369,2,235.7865169,1330
7633,2016,420,2,237.9075786,1330
7634,2017,392,2,187.3773756,1330
7635,2018,384,2,233.5808171,1330
7636,2019,391,2,208.3173532,1330
7637,2020,400,2,227.9674099,1330
7638,2021,181,2,244.4393554,1330
7639,2022,420,2,133.2380952,1330
7640,2023,457,2,196.239819,1330
7641,2010,452,1,173.4054622,1330
7642,2011,583,1,157.7183927,1330
7643,2012,536,1,221.2632633,1330
7644,2013,495,1,218.4571289,1330
7645,2014,500,1,176.4014231,1330
7646,2015,541,1,209.588015,1330
7647,2016,581,1,178.4306839,1330
7648,2017,580,1,238.0199095,1330
7649,2018,585,1,221.1563055,1330
7650,2019,584,1,208.3173532,1330
7651,2020,527,1,226.7675815,1330
7652,2021,417,1,211.2145886,1330
7653,2022,645,1,121.9467312,1330
7654,2023,646,1,219.4509804,1330
7655,2024,743,1,187.4843409,1330
7656,2010,516,7,156.4270466,1330
7657,2011,429,7,260.7354709,1330
7658,2012,524,7,217.1335953,1330
7659,2013,446,7,289.0818269,1330
7660,2014,473,7,184.0789474,1330
7661,2015,513,7,212.4407407,1330
7662,2016,531,7,214.8372943,1330
7663,2017,523,7,223.5385996,1330
7664,2018,514,7,208.1859912,1330
7665,2019,531,7,196.2721837,1330
7666,2021,291,7,126.2255639,1330
7667,2022,581,7,161.2554517,1330
7668,2023,528,7,184.0517369,1330
7669,2010,436,6,186.9227557,1330
7670,2011,371,6,211.4013105,1330
7671,2012,435,6,306.4144422,1330
7672,2013,390,6,244.825,1330
7673,2014,446,6,219.1634561,1330
7674,2015,445,6,286.3069767,1330
7675,2016,444,6,216.4198895,1330
7676,2017,440,6,262.865402,1330
7677,2018,435,6,358.9115929,1330
7678,2019,451,6,280.1655923,1330
7679,2021,251,6,153.0892256,1330
7680,2022,610,6,211.9024584,1330
7681,2023,461,6,348.4420344,1330
7682,2010,492,3,273.3340336,1330
7683,2011,449,3,210.4904374,1330
7684,2012,510,3,277.2792793,1330
7685,2013,455,3,519.1601563,1330
7686,2014,437,3,220.2031309,1330
7687,2015,437,3,324.8614232,1330
7688,2016,470,3,204.2902033,1330
7689,2017,443,3,250.680543,1330
7690,2018,468,3,438.5852575,1330
7691,2019,440,3,245.1008764,1330
7692,2020,282,3,299.9571184,1330
7693,2021,313,3,225.4537744,1330
7694,2022,561,3,189.6949153,1330
7695,2023,492,3,219.4509804,1330
7696,2010,411,5,227.8121086,1330
7697,2011,403,5,169.0928427,1330
7698,2012,435,5,125.2690239,1330
7699,2013,364,5,217.6071012,1330
7700,2014,415,5,195.3844193,1330
7701,2015,409,5,195.2093023,1330
7702,2016,430,5,218.9963168,1330
7703,2017,408,5,212.3143631,1330
7704,2018,420,5,243.8964602,1330
7705,2019,447,5,213.2621951,1330
7706,2021,517,5,153.0892256,1330
7707,2022,615,5,161.9777954,1330
7708,2023,474,5,228.1091997,1330
7709,2010,488,11,170.2188854,1330
7710,2011,468,11,252.1844689,1330
7711,2012,479,11,205.5981373,1330
7712,2013,431,11,200.1050573,1330
7713,2014,452,11,372.7166979,1330
7714,2015,470,11,255.5369004,1330
7715,2016,474,11,353.5654545,1330
7716,2017,462,11,209.6628011,1330
7717,2018,460,11,196.0561788,1330
7718,2019,472,11,227.4277969,1330
7719,2022,559,11,382.9174235,1330
7720,2023,510,11,199.4166054,1330
7721,2010,499,10,285.7194014,1330
7722,2011,471,10,196.1824148,1330
7723,2012,510,10,233.0295098,1330
7724,2013,480,10,326.9228053,1330
7725,2014,500,10,293.9737336,1330
7726,2015,523,10,307.1605166,1330
7727,2016,538,10,289.9745455,1330
7728,2017,533,10,297.0223015,1330
7729,2018,521,10,294.1455741,1330
7730,2019,534,10,287.6257315,1330
7731,2022,557,10,519.8119266,1330
7732,2023,539,10,279.5944159,1330
7733,2010,503,9,258.053886,1330
7734,2011,423,9,224.218487,1330
7735,2012,498,9,240.3586444,1330
7736,2013,455,9,293.2519231,1330
7737,2014,472,9,236.6729323,1330
7738,2015,532,9,277.2092593,1330
7739,2016,526,9,235.297989,1330
7740,2017,507,9,248.6552962,1330
7741,2018,488,9,467.0318062,1330
7742,2019,497,9,315.0780763,1330
7743,2022,572,9,469.6020249,1330
7744,2023,537,9,291.5875831,1330
7745,2010,194,4,259.9394572,457
7746,2011,194,4,306.9761391,457
7747,2012,197,4,313.660259,457
7748,2013,200,4,272.1789883,457
7749,2014,195,4,310.8580642,457
7750,2015,194,4,304.5265116,457
7751,2016,202,4,306.5948435,457
7752,2017,195,4,303.3188708,457
7753,2018,190,4,343.2873628,457
7754,2019,196,4,352.1872822,457
7755,2020,19,4,428.0157343,457
7756,2021,187,4,349.4909259,457
7757,2022,173,4,351.791364,457
7758,2023,202,4,385.0650711,457
7759,2010,213,8,286.8602383,457
7760,2011,212,8,277.5571142,457
7761,2012,208,8,272.1041257,457
7762,2013,207,8,266.3480769,457
7763,2014,207,8,328.712406,457
7764,2015,207,8,323.8425926,457
7765,2016,216,8,319.6983547,457
7766,2017,213,8,305.1804219,457
7767,2018,214,8,313.0801762,457
7768,2019,213,8,310.3500867,457
7769,2020,22,8,358.20179,457
7770,2021,58,8,347.3423642,457
7771,2022,226,8,375.2131075,457
7772,2023,239,8,370.1714708,457
7773,2010,204,12,274.3137255,457
7774,2011,201,12,315.545992,457
7775,2012,195,12,318.2039216,457
7776,2013,193,12,280.3473187,457
7777,2014,189,12,312.3470919,457
7778,2015,190,12,322.6476015,457
7779,2016,193,12,343.5053727,457
7780,2017,189,12,315.7421945,457
7781,2018,181,12,369.2820508,457
7782,2019,185,12,325.0688468,457
7783,2020,81,12,432.1143345,457
7784,2021,166,12,422.1220115,457
7785,2022,184,12,447.0810398,457
7786,2023,196,12,414.2520206,457
7787,2010,180,2,220.4306723,457
7788,2011,185,2,241.9430315,457
7789,2012,189,2,277.2792793,457
7790,2013,177,2,297.8339844,457
7791,2014,179,2,278.7514137,457
7792,2015,178,2,311.7621723,457
7793,2016,196,2,297.3844732,457
7794,2017,188,2,303.8552036,457
7795,2018,187,2,318.0674956,457
7796,2019,184,2,309.0061174,457
7797,2020,185,2,347.9502573,457
7798,2021,82,2,396.5375912,457
7799,2022,131,2,335.5680468,457
7800,2023,177,2,377.7088989,457
7801,2010,186,1,255.6995798,457
7802,2011,181,1,219.1719227,457
7803,2012,178,1,235.2672673,457
7804,2013,180,1,314.6657031,457
7805,2014,181,1,278.7514137,457
7806,2015,169,1,311.7621723,457
7807,2016,165,1,310.3142329,457
7808,2017,173,1,316.5158371,457
7809,2018,165,1,303.1580817,457
7810,2019,164,1,335.9807011,457
7811,2020,149,1,251.9639794,457
7812,2021,79,1,350.8535369,457
7813,2022,141,1,335.5680468,457
7814,2023,151,1,377.7088989,457
7815,2024,177,1,303.6431173,457
7816,2010,212,7,325.133399,457
7817,2011,212,7,249.5210421,457
7818,2012,209,7,285.8467583,457
7819,2013,207,7,275.7644231,457
7820,2014,208,7,335.4312876,457
7821,2015,209,7,323.8425926,457
7822,2016,213,7,319.6983547,457
7823,2017,214,7,288.8671275,457
7824,2018,193,7,313.0801762,457
7825,2019,213,7,310.3500867,457
7826,2020,46,7,358.20179,457
7827,2021,125,7,347.3423642,457
7828,2022,215,7,352.3322664,457
7829,2023,234,7,370.1714708,457
7830,2010,202,6,181.0814196,457
7831,2011,192,6,279.2358871,457
7832,2012,200,6,317.2971016,457
7833,2013,196,6,269.4571984,457
7834,2014,198,6,330.2644004,457
7835,2015,199,6,325.3488372,457
7836,2016,204,6,322.053407,457
7837,2017,207,6,280.5709033,457
7838,2018,190,6,314.4654867,457
7839,2019,195,6,311.9721254,457
7840,2020,24,6,363.8378322,457
7841,2021,134,6,349.75,457
7842,2022,197,6,351.791364,457
7843,2023,209,6,374.6013463,457
7844,2010,206,3,290.9684874,457
7845,2011,211,3,344.4130214,457
7846,2012,211,3,305.2872873,457
7847,2013,200,3,331.9892578,457
7848,2014,203,3,305.28463,457
7849,2015,205,3,335.2491292,457
7850,2016,206,3,297.3844732,457
7851,2017,216,3,303.8678643,457
7852,2018,202,3,349.1287744,457
7853,2019,208,3,335.9807011,457
7854,2020,170,3,347.9502573,457
7855,2021,119,3,352.1587956,457
7856,2022,197,3,335.5680468,457
7857,2023,231,3,377.7088989,457
7858,2010,210,5,289.1461378,457
7859,2011,211,5,234.1068548,457
7860,2012,210,5,288.439243,457
7861,2013,209,5,254.4873541,457
7862,2014,206,5,330.2644004,457
7863,2015,207,5,325.3488372,457
7864,2016,216,5,306.5948435,457
7865,2017,216,5,303.3188708,457
7866,2018,210,5,309.5132743,457
7867,2019,214,5,311.9721254,457
7868,2020,17,5,428.0157343,457
7869,2021,189,5,349.9737458,457
7870,2022,205,5,351.791364,457
7871,2023,223,5,385.0650711,457
7872,2010,205,11,308.9638803,457
7873,2011,206,11,257.9318637,457
7874,2012,202,11,315.8996863,457
7875,2013,199,11,269.6545802,457
7876,2014,197,11,312.3470919,457
7877,2015,207,11,322.6476015,457
7878,2016,207,11,317.9545455,457
7879,2017,207,11,297.0223015,457
7880,2018,208,11,311.43383,457
7881,2019,202,11,308.2254647,457
7882,2020,42,11,355.1454608,457
7883,2021,74,11,419.8153339,457
7884,2022,202,11,389.3348547,457
7885,2023,208,11,306.3203527,457
7886,2010,211,10,308.9638803,457
7887,2011,210,10,277.5571142,457
7888,2012,208,10,370.2138039,457
7889,2013,208,10,315.0419847,457
7890,2014,208,10,312.3470919,457
7891,2015,210,10,322.6476015,457
7892,2016,209,10,317.9545455,457
7893,2017,209,10,284.5423729,457
7894,2018,217,10,311.43383,457
7895,2019,215,10,308.2134251,457
7896,2020,33,10,355.1454608,457
7897,2021,23,10,342.7607667,457
7898,2022,217,10,381.8478517,457
7899,2023,203,10,281.6502572,457
7900,2010,206,9,310.2445596,457
7901,2011,207,9,277.5571142,457
7902,2012,199,9,347.6886051,457
7903,2013,201,9,312.0980673,457
7904,2014,201,9,328.712406,457
7905,2015,202,9,323.8425926,457
7906,2016,210,9,319.6983547,457
7907,2017,207,9,288.8671275,457
7908,2018,201,9,313.0801762,457
7909,2019,204,9,310.3500867,457
7910,2020,17,9,355.986506,457
7911,2021,36,9,347.3423642,457
7912,2022,216,9,377.610148,457
7913,2023,208,9,432.2113821,457
7914,2010,116,4,157.7160752,1028
7915,2011,148,4,208.7217742,1028
7916,2012,131,4,164.4243028,1028
7917,2013,137,4,201.4124514,1028
7918,2014,132,4,277.4220963,1028
7919,2015,132,4,153.5646512,1028
7920,2016,113,4,231.878453,1028
7921,2017,151,4,164.2908762,1028
7922,2018,149,4,185.7079646,1028
7923,2019,147,4,187.6707317,1028
7924,2021,152,4,184.8846801,1028
7925,2022,168,4,108.7248216,1028
7926,2023,137,4,167.4195961,1028
7927,2010,110,8,156.5720207,1028
7928,2011,138,8,179.4308617,1028
7929,2012,130,8,189.6483301,1028
7930,2013,137,8,225.9923077,1028
7931,2014,134,8,210.3759398,1028
7932,2015,138,8,178.7611111,1028
7933,2016,138,8,179.0310786,1028
7934,2017,139,8,150.7001795,1028
7935,2018,138,8,176.261674,1028
7936,2019,114,8,232.762565,1028
7937,2021,35,8,154.2756892,1028
7938,2022,105,8,391.1534268,1028
7939,2023,139,8,204.7317073,1028
7940,2010,145,12,256.9886481,1028
7941,2011,138,12,235.503006,1028
7942,2012,141,12,244.1392157,1028
7943,2013,137,12,253.6354962,1028
7944,2014,125,12,233.6041276,1028
7945,2015,133,12,165.195572,1028
7946,2016,150,12,178.0545455,1028
7947,2017,145,12,272.0624442,1028
7948,2018,140,12,273.4241893,1028
7949,2019,132,12,334.7005164,1028
7950,2020,104,12,158.7602389,1028
7951,2021,141,12,161.4674361,1028
7952,2022,137,12,386.1154434,1028
7953,2023,147,12,435.8383542,1028
7954,2010,82,2,220.4306723,1028
7955,2011,113,2,224.8646999,1028
7956,2012,112,2,235.2672673,1028
7957,2013,112,2,229.5234375,1028
7958,2014,112,2,238.9184061,1028
7959,2015,108,2,241.0262172,1028
7960,2016,116,2,232.7356747,1028
7961,2017,115,2,177.2488688,1028
7962,2018,112,2,223.6412078,1028
7963,2019,112,2,307.7554777,1028
7964,2020,114,2,267.5617496,1028
7965,2021,51,2,157.8176421,1028
7966,2022,83,2,198.7280065,1028
7967,2023,117,2,240.5520362,1028
7968,2010,93,1,211.6134454,1028
7969,2011,155,1,182.1688708,1028
7970,2012,151,1,145.6416416,1028
7971,2013,141,1,202.1992188,1028
7972,2014,138,1,212.3719165,1028
7973,2015,126,1,201.7284644,1028
7974,2016,127,1,224.9778189,1028
7975,2017,160,1,189.9095023,1028
7976,2018,149,1,186.3676732,1028
7977,2019,152,1,196.1787905,1028
7978,2020,128,1,188.3730703,1028
7979,2021,46,1,157.8176421,1028
7980,2022,115,1,126.4632768,1028
7981,2023,143,1,274.3137255,1028
7982,2024,138,1,229.2607429,1028
7983,2010,116,7,200.0642487,1028
7984,2011,151,7,193.4488978,1028
7985,2012,135,7,134.6777996,1028
7986,2013,137,7,234.0634615,1028
7987,2014,135,7,210.3759398,1028
7988,2015,141,7,199.487037,1028
7989,2016,148,7,179.0310786,1028
7990,2017,145,7,163.2585278,1028
7991,2018,150,7,151.6096916,1028
7992,2019,141,7,176.9965338,1028
7993,2021,42,7,141.4193818,1028
7994,2022,115,7,203.7484424,1028
7995,2023,145,7,189.2217295,1028
7996,2010,95,6,219.0501044,1028
7997,2011,115,6,197.4395161,1028
7998,2012,120,6,178.3585657,1028
7999,2013,131,6,160.5856031,1028
8000,2014,131,6,198.1586402,1028
8001,2015,139,6,200.4148837,1028
8002,2016,134,6,218.9963168,1028
8003,2017,136,6,164.2908762,1028
8004,2018,136,6,152.280531,1028
8005,2019,136,6,175.4843206,1028
8006,2021,67,6,158.9772727,1028
8007,2022,134,6,225.2157018,1028
8008,2023,132,6,185.2079282,1028
8009,2010,113,3,232.1869748,1028
8010,2011,130,3,182.1688708,1028
8011,2012,128,3,207.2592593,1028
8012,2013,136,3,155.7480469,1028
8013,2014,130,3,265.4648956,1028
8014,2015,125,3,214.8277154,1028
8015,2016,134,3,212.0480591,1028
8016,2017,135,3,189.9095023,1028
8017,2018,135,3,223.6412078,1028
8018,2019,129,3,255.0324277,1028
8019,2020,92,3,227.9674099,1028
8020,2021,107,3,173.2434266,1028
8021,2022,117,3,228.0855529,1028
8022,2023,139,3,208.9004525,1028
8023,2010,107,5,210.2881002,1028
8024,2011,134,5,180.516129,1028
8025,2012,128,5,136.5557769,1028
8026,2013,128,5,182.3599222,1028
8027,2014,138,5,155.884797,1028
8028,2015,142,5,200.4148837,1028
8029,2016,133,5,180.3499079,1028
8030,2017,141,5,308.3739747,1028
8031,2018,143,5,148.5663717,1028
8032,2019,129,5,126.738676,1028
8033,2021,128,5,184.8846801,1028
8034,2022,148,5,205.2458366,1028
8035,2023,141,5,238.5729245,1028
8036,2010,109,11,199.2383901,1028
8037,2011,119,11,252.3246493,1028
8038,2012,137,11,189.2764706,1028
8039,2013,133,11,226.9370229,1028
8040,2014,124,11,202.1069418,1028
8041,2015,121,11,211.6568266,1028
8042,2016,121,11,203.4909091,1028
8043,2017,132,11,224.6387154,1028
8044,2018,133,11,209.6660824,1028
8045,2019,127,11,305.8055077,1028
8046,2020,16,11,210.0887372,1028
8047,2021,80,11,155.700742,1028
8048,2022,135,11,550.8295107,1028
8049,2023,159,11,145.9647318,1028
8050,2010,124,10,285.8637771,1028
8051,2011,145,10,249.5210421,1028
8052,2012,142,10,189.2764706,1028
8053,2013,135,10,218.9274809,1028
8054,2014,139,10,183.7335835,1028
8055,2015,134,10,258.1180812,1028
8056,2016,146,10,190.7727273,1028
8057,2017,150,10,192.190901,1028
8058,2018,146,10,290.5898335,1028
8059,2019,142,10,270.8907057,1028
8060,2021,36,10,182.227535,1028
8061,2022,127,10,372.2110092,1028
8062,2023,154,10,266.2314475,1028
8063,2010,116,9,229.0590674,1028
8064,2011,144,9,263.5390782,1028
8065,2012,130,9,148.4204322,1028
8066,2013,130,9,228.6826923,1028
8067,2014,130,9,197.2274436,1028
8068,2015,133,9,199.487037,1028
8069,2016,144,9,217.3948812,1028
8070,2017,143,9,200.9335727,1028
8071,2018,138,9,176.261674,1028
8072,2019,130,9,240.0363951,1028
8073,2021,33,9,215.0509607,1028
8074,2022,120,9,409.6760125,1028
8075,2023,148,9,204.7317073,1028
8076,2010,401,4,432.2588727,2706
8077,2011,443,4,422.9436492,2706
8078,2012,513,4,459.6913347,2706
8079,2013,514,4,414.9368677,2706
8080,2014,489,4,381.6535411,2706
8081,2015,481,4,335.76,2706
8082,2016,458,4,437.9926335,2706
8083,2017,434,4,515.6205962,2706
8084,2018,441,4,507.4779646,2706
8085,2019,450,4,609.1986934,2706
8086,2020,55,4,755.7534965,2706
8087,2021,281,4,468.6885522,2706
8088,2022,278,4,351.6915147,2706
8089,2023,444,4,533.6499626,2706
8090,2010,420,8,402.8830052,2706
8091,2011,414,8,557.9178357,2706
8092,2012,524,8,337.931336,2706
8093,2013,498,8,410.1491346,2706
8094,2014,460,8,457.5676692,2706
8095,2015,464,8,432.6537037,2706
8096,2016,442,8,383.6380256,2706
8097,2017,410,8,386.7971275,2706
8098,2018,411,8,547.2740088,2706
8099,2019,419,8,424.1855286,2706
8100,2020,35,8,744.0464716,2706
8101,2021,52,8,453.4770259,2706
8102,2022,371,8,702.7686916,2706
8103,2023,442,8,434.2793792,2706
8104,2010,461,12,646.8028896,2706
8105,2011,462,12,644.689479,2706
8106,2012,528,12,696.7568627,2706
8107,2013,497,12,651.4427481,2706
8108,2014,519,12,517.0787992,2706
8109,2015,471,12,361.3653137,2706
8110,2016,477,12,513.8145455,2706
8111,2017,467,12,621.500446,2706
8112,2018,483,12,740.4523225,2706
8113,2019,474,12,792.2048193,2706
8114,2020,148,12,725.7610922,2706
8115,2021,40,12,999.944765,2706
8116,2022,470,12,931.5970948,2706
8117,2023,497,12,872.7046289,2706
8118,2010,352,2,526.0945378,2706
8119,2011,392,2,352.8098678,2706
8120,2012,447,2,349.9600601,2706
8121,2013,439,2,389.2334961,2706
8122,2014,434,2,451.1575901,2706
8123,2015,435,2,495.1516854,2706
8124,2016,438,2,439.6118299,2706
8125,2017,403,2,440.5900452,2706
8126,2018,387,2,432.3730018,2706
8127,2019,408,2,407.0709904,2706
8128,2020,406,2,515.9262436,2706
8129,2021,46,2,495.9983036,2706
8130,2022,69,2,596.1840194,2706
8131,2023,386,2,704.775264,2706
8132,2010,427,1,464.3739496,2706
8133,2011,455,1,339.3749135,2706
8134,2012,502,1,363.9640641,2706
8135,2013,502,1,389.2334961,2706
8136,2014,509,1,364.8814991,2706
8137,2015,493,1,437.5149813,2706
8138,2016,460,1,426.6820702,2706
8139,2017,471,1,427.9294118,2706
8140,2018,466,1,469.6465364,2706
8141,2019,477,1,441.279667,2706
8142,2020,471,1,467.9331046,2706
8143,2021,97,1,733.3180662,2706
8144,2022,21,1,783.6206618,2706
8145,2023,495,1,617.2058824,2706
8146,2024,498,1,629.7028405,2706
8147,2010,423,7,429.1233161,2706
8148,2011,423,7,557.9178357,2706
8149,2012,564,7,274.7152259,2706
