AIRPORT NAME,CODE,AIRPORT NAME 2,CODE 2,KM
Kirkimbie,KBB,Mitchell Plateau,MIH,491
Kirkimbie,KBB,Nelson Springs,NEL,54
Kirkimbie,KBB,Nicholson,NLS,44
Kirkimbie,KBB,Ord River,ODR,58
Kirkimbie,KBB,Springvale (W.A.),ZVG,163
Kirkimbie,KBB,Theeda,THD,423
Kirkimbie,KBB,Waterloo,WTL,128
Kirkimbie,KBB,Wyndham,WYN,276
Koolan Island,KNL,Port Hedland,PHE,718
Koolan Island,KNL,Wyndham,WYN,478
Koolatah,KOH,Kowanyama,KWN,88
Koolatah,KOH,Normanton,NTN,245
Koolatah,KOH,Robin Hood,XRH,352
Koolatah,KOH,Rutland Plains,RTP,72
Koolatah,KOH,Vanrook,VNR,128
Koonibba,XKO,Nullarbor,NBR,245
Koonibba,XKO,Penong,PNG,40
Koonibba,XKO,Yalata Mission,XYA,157
Kota Kinabalu,BKI,Melbourne,MEL,5582
Kota Kinabalu,BKI,Sydney,SYD,5636
Kowanyama,KWN,Mornington Island,ONG,306
Kowanyama,KWN,Normanton,NTN,254
Kowanyama,KWN,Rutland Plains,RTP,19
Kowanyama,KWN,Thursday Island,TIS,547
Kowanyama,KWN,Vanrook,VNR,166
Kowanyama,KWN,Weipa,WEI,312
Kowanyama,KWN,Wrotham Park,WPK,273
Kuala Lumpur,KUL,Kuantan,KUA,198
Kuala Lumpur,KUL,London,LON,10575
Kuala Lumpur,KUL,Melbourne,MEL,6360
Kuala Lumpur,KUL,Perth,PER,4182
Kuala Lumpur,KUL,Port Hedland,PHE,3207
Kuala Lumpur,KUL,Singapore,SIN,334
Kuala Lumpur,KUL,Sydney,SYD,6629
Kuala Lumpur,KUL,Taipei,TPE,3221
Kubin Village,KBV,Mabuiag Island,MAB,34
Kubin Village,KBV,Murray Island,MYI,195
Kubin Village,KBV,Saibai Island,XSB,101
Kubin Village,KBV,Saint Pauls Mission,SPM,8
Kubin Village,KBV,Stephens Island,SPH,159
Kubin Village,KBV,Sue Island,XSI,60
Kubin Village,KBV,Thursday Island,TIS,39
Kubin Village,KBV,Townsville,TSV,1110
Kubin Village,KBV,Weipa,WEI,275
Kubin Village,KBV,Yam Island,YAM,63
Kubin Village,KBV,Yorke Island,OKR,134
Kuching,KCH,Perth,PER,3758
Kununurra,KNX,Learmonth,LEA,1697
Kununurra,KNX,Legune,LGU,101
Kununurra,KNX,Limbunya,LIM,205
Kununurra,KNX,Lissadel Station,LDL,99
Kununurra,KNX,Margaret River Stn,MGV,371
Kununurra,KNX,Meekatharra,MKR,1598
Kununurra,KNX,Mitchell Plateau,MIH,329
Kununurra,KNX,Mount House,MHO,349
Kununurra,KNX,Nelson Springs,NEL,179
Kununurra,KNX,Newman,ZNE,1261
Kununurra,KNX,Newry,NRY,61
Kununurra,KNX,Nicholson,NLS,253
Kununurra,KNX,Numbulwar,NUB,772
Kununurra,KNX,Ord River,ODR,175
Kununurra,KNX,Paraburdoo,PBO,1413
Kununurra,KNX,Perth,PER,2211
Kununurra,KNX,Port Hedland,PHE,1183
Kununurra,KNX,Port Keats,PKT,191
Kununurra,KNX,Rosewood,RWD,87
Kununurra,KNX,Springvale (W.A.),ZVG,249
Kununurra,KNX,Sturt Creek,STU,384
Kununurra,KNX,Theeda,THD,239
Kununurra,KNX,Timber Creek,TBR,187
Kununurra,KNX,Victoria River Downs,VCD,255
Kununurra,KNX,Waterloo,WTL,115
Kununurra,KNX,Wave Hill,WAV,314
Kununurra,KNX,Wyndham,WYN,67
Kurundi,KUR,Murray Downs,MYD,59
Kurundi,KUR,Tennant Creek,TCA,110
Kurundi,KUR,Utopia,UTP,191
Kuwait,KWI,Melbourne,MEL,12504
Kuwait,KWI,Sydney,SYD,12903
Lahore,LHE,Melbourne,MEL,10604
Lahore,LHE,Sydney,SYD,10840
Lake Cargelligo,LCG,Sydney,SYD,451
Lake Cargelligo,LCG,Temora,TEM,164
Lake Cargelligo,LCG,West Wyalong,WWY,105
Lake Evella,LEV,Maningrida,MNG,178
Lake Evella,LEV,Milingimbi,MGT,109
Lake Evella,LEV,Numbulwar,NUB,197
Lake Evella,LEV,Oenpelli,OPI,305
Lake Evella,LEV,Ramingining,RAM,101
Lake Nash,LNH,Lucy Creek Station,LUC,237
Lake Nash,LNH,Manners Creek,MCR,125
Lake Nash,LNH,Mount Isa,ISA,167
Lakefield,LFP,Laura,LUU,74
Lakefield,LFP,Laura Station,LUT,54
Lakefield,LFP,Musgrave (Qld.),MUS,76
Lakefield,LFP,Weipa,WEI,350
Lambina,LAM,Tieyon,TYN,78
Lambina,LAM,Todmordon,TDM,73
Lansdowne,LDW,Lissadel Station,LDL,217
Lansdowne,LDW,Margaret River Stn,MGV,109
Lansdowne,LDW,Mount House,MHO,126
Lansdowne,LDW,Nicholson,NLS,224
Lansdowne,LDW,Tableland,TBL,39
Lansdowne,LDW,Wyndham,WYN,275
Larnaca,LCA,London,LON,3285
Larnaca,LCA,Melbourne,MEL,13991
Larnaca,LCA,Perth,PER,11355
Larnaca,LCA,Singapore,SIN,8144
Larnaca,LCA,Sydney,SYD,14392
Las Vegas,LAS,Sydney,SYD,12439
Latrobe Valley,LTV,Launceston,LST,377
Latrobe Valley,LTV,Mallacoota,MCO,294
Latrobe Valley,LTV,Melbourne,MEL,155
Latrobe Valley,LTV,Merimbula,MIM,336
Latrobe Valley,LTV,Moorabbin,MBW,123
Latrobe Valley,LTV,Moruya,MYA,416
Latrobe Valley,LTV,Sale,SXE,45
Latrobe Valley,LTV,Sydney,SYD,636
Latrobe Valley,LTV,Wagga Wagga,WGA,350
Latrobe Valley,LTV,Welshpool,WPO,47
Launceston,LST,Mackay,MKY,2272
Launceston,LST,Melbourne,MEL,476
Launceston,LST,Merimbula,MIM,565
Launceston,LST,Mildura,MQL,930
Launceston,LST,Moorabbin,MBW,436
Launceston,LST,Moruya,MYA,678
Launceston,LST,Mount Gambier,MGB,695
Launceston,LST,Perth,PER,2968
Launceston,LST,Port Hedland,PHE,3574
Launceston,LST,Portland,PTJ,608
Launceston,LST,Queenstown,UEE,152
Launceston,LST,Saint Helens,STH,92
Launceston,LST,Sale,SXE,385
Launceston,LST,Smithton,SIO,195
Launceston,LST,Strahan,SRN,174
Launceston,LST,Sydney,SYD,914
Launceston,LST,Thursday Island,TIS,3473
Launceston,LST,Warrnambool,WMB,545
Launceston,LST,Welshpool,WPO,330
Launceston,LST,Welshpool,WSL,330
Launceston,LST,Williamtown,NTL,1056
Laura,LUU,Laura Station,LUT,22
Laura,LUU,Merluna,MLV,349
Laura,LUU,Musgrave (Qld.),MUS,134
Laura,LUU,Violet Vale,VVL,130
Laura,LUU,Weipa,WEI,419
Laura Station,LUT,Merluna,MLV,331
Laura Station,LUT,Musgrave (Qld.),MUS,120
Laverton,LVO,Leinster,LEN,189
Laverton,LVO,Leonora,LNO,112
Laverton,LVO,Meekatharra,MKR,443
Laverton,LVO,Mount Keith,WME,236
Laverton,LVO,Perth,PER,723
Laverton,LVO,Porphyry,PHY,130
Laverton,LVO,Wiluna,WUN,309
Laverton,LVO,Windarra,WND,22
Lawn Hill,LWH,Lorraine,LOA,142
Lawn Hill,LWH,Mornington Island,ONG,218
Lawn Hill,LWH,Mount Isa,ISA,250
Learmonth,LEA,Meekatharra,MKR,664
Learmonth,LEA,Melbourne,MEL,3405
Learmonth,LEA,Monkey Mia,MJK,408
Learmonth,LEA,Mount Keith,WME,861
Learmonth,LEA,Newman,ZNE,601
Learmonth,LEA,Onslow,ONS,123
Learmonth,LEA,Paraburdoo,PBO,390
Learmonth,LEA,Penang,PEN,3405
Learmonth,LEA,Perth,PER,1094
Learmonth,LEA,Port Hedland,PHE,514
Learmonth,LEA,Roebourne,ROE,358
Learmonth,LEA,Shark Bay,SBY,410
Learmonth,LEA,Singapore,SIN,2840
Learmonth,LEA,Tom Price,TPR,373
Learmonth,LEA,Townsville,TSV,3413
Learmonth,LEA,Wittenoom,WIT,439
Legune,LGU,Newry,NRY,97
Legune,LGU,Port Keats,PKT,108
Legune,LGU,Timber Creek,TBR,116
Legune,LGU,Victoria River Downs,VCD,212
Legune,LGU,Wyndham,WYN,143
Leigh Creek,LGH,Marree,MRE,110
Leigh Creek,LGH,Merty Merty,MTY,289
Leigh Creek,LGH,Mildura,MQL,530
Leigh Creek,LGH,Moolawatana,MWT,148
Leigh Creek,LGH,Moomba,MOO,326
Leigh Creek,LGH,Mount Gunson,MTG,152
Leigh Creek,LGH,Mulka,MKA,251
Leigh Creek,LGH,Mungaranie,MUN,288
Leigh Creek,LGH,Olympic Dam,OLD,150
Leigh Creek,LGH,Oodnadatta,ODD,445
Leigh Creek,LGH,Orientos,ORI,413
Leigh Creek,LGH,Pandie Pandie,PAD,507
Leigh Creek,LGH,Port Augusta,PUG,223
Leigh Creek,LGH,Port Pirie,PPI,296
Leigh Creek,LGH,Roseberth,RSB,543
Leigh Creek,LGH,Sydney,SYD,1257
Leigh Creek,LGH,Thargomindah,XTG,598
Leigh Creek,LGH,Walgett,WGE,934
Leigh Creek,LGH,Whyalla,WYA,287
Leigh Creek,LGH,Woomera,WMR,165
Leinster,LEN,Leonora,LNO,130
Leinster,LEN,Meekatharra,MKR,254
Leinster,LEN,Mount Keith,WME,64
Leinster,LEN,Newman,ZNE,500
Leinster,LEN,Norseman,NSM,496
Leinster,LEN,Perth,PER,645
Leinster,LEN,Wiluna,WUN,143
Leonora,LNO,Meekatharra,MKR,371
Leonora,LNO,Mount Keith,WME,192
Leonora,LNO,Mount Magnet,MMG,350
Leonora,LNO,Mullewa,MWA,568
Leonora,LNO,Newman,ZNE,625
Leonora,LNO,Perth,PER,616
Leonora,LNO,Porphyry,PHY,136
Leonora,LNO,Sandstone,NDS,222
Leonora,LNO,Wiluna,WUN,272
Leonora,LNO,Windarra,WND,100
Leonora,LNO,Yalgoo,YLG,460
Liddell,LID,Singleton,SGT,26
Liddell,LID,Sydney,SYD,171
Lightning Ridge,LRD,Sydney,SYD,584
Lightning Ridge,LRD,Walgett,WGE,65
Lilla Creek,LLC,Umbeara,UMB,38
Limbunya,LIM,Mount Sanford,MTD,77
Limbunya,LIM,Nelson Springs,NEL,65
Limbunya,LIM,Nicholson,NLS,138
Limbunya,LIM,Ord River,ODR,104
Limbunya,LIM,Port Keats,PKT,334
Limbunya,LIM,Timber Creek,TBR,189
Limbunya,LIM,Victoria River Downs,VCD,151
Limbunya,LIM,Waterloo,WTL,90
Limbunya,LIM,Wave Hill,WAV,132
Limbunya,LIM,Wyndham,WYN,266
Lindeman Island,LIN,Mackay,MKY,81
Lindeman Island,LIN,Proserpine,PPP,51
Lindeman Island,LIN,South Molle Island,ZSO,29
Linkoping,LPI,Zurich,ZRH,1371
Lismore,LSY,Lord Howe Island,LDH,636
Lismore,LSY,Port Macquarie,PQQ,292
Lismore,LSY,Sydney,SYD,602
Lismore,LSY,Tamworth,TMW,342
Lismore,LSY,Taree,TRO,348
Lismore,LSY,Williamtown,NTL,461
Lissadel Station,LDL,Newry,NRY,93
Lissadel Station,LDL,Nicholson,NLS,158
Lissadel Station,LDL,Ord River,ODR,83
Lissadel Station,LDL,Springvale (W.A.),ZVG,159
Lissadel Station,LDL,Tableland,TBL,193
Lissadel Station,LDL,Waterloo,WTL,77
Lissadel Station,LDL,Wyndham,WYN,136
Lizard Island,LZR,Thursday Island,TIS,571
Ljubljana,LJU,Melbourne,MEL,15885
Ljubljana,LJU,Sydney,SYD,16157
Lock,LOC,Minnipa,MIN,100
Lock,LOC,Port Lincoln,PLO,115
Lock,LOC,Wudinna,WUD,66
London,LON,Los Angeles,LAX,8784
London,LON,Manchester,MAN,244
London,LON,Melbourne,MEL,16923
London,LON,Muscat,MCT,5843
London,LON,New York,NYC,5557
London,LON,Paris,PAR,347
London,LON,Perth,PER,14517
London,LON,Prestwick,PIK,526
London,LON,Rome,ROM,1445
London,LON,San Francisco,SFO,8643
London,LON,Singapore,SIN,10895
London,LON,Sydney,SYD,17037
London,LON,Tokyo,TYO,9620
London,LON,Townsville,TSV,15452
London,LON,Vancouver,YVR,7606
London,LON,Vienna,VIE,1276
Longreach,LRE,Mackay,MKY,564
Longreach,LRE,Melbourne,MEL,1583
Longreach,LRE,Middlemount,MMU,459
Longreach,LRE,Moranbah,MOV,419
Longreach,LRE,Mount Isa,ISA,582
Longreach,LRE,Muttaburra,UTB,98
Longreach,LRE,Oakey,OAK,871
Longreach,LRE,Quilpie,ULP,352
Longreach,LRE,Richmond,RCM,326
Longreach,LRE,Rockhampton,ROK,633
Longreach,LRE,Roma,RMA,570
Longreach,LRE,Sydney,SYD,1348
Longreach,LRE,Taroom,TAM,627
Longreach,LRE,Townsville,TSV,531
Longreach,LRE,Walgett,WGE,826
Longreach,LRE,Windorah,WNR,274
Longreach,LRE,Winton,WIN,171
Lord Howe Island,LDH,Mackay,MKY,1516
Lord Howe Island,LDH,Norfolk Island,NLK,896
Lord Howe Island,LDH,Port Macquarie,PQQ,591
Lord Howe Island,LDH,Shute Harbour,SHU,1622
Lord Howe Island,LDH,Sydney,SYD,787
Lord Howe Island,LDH,Taree,TRO,624
Lord Howe Island,LDH,Thursday Island,TIS,2900
Lord Howe Island,LDH,Williamtown,NTL,697
Lorraine,LOA,Mount Isa,ISA,191
Lorraine,LOA,Normanton,NTN,191
Lorraine,LOA,Wondoola,WON,114
Los Angeles,LAX,Melbourne,MEL,12764
Los Angeles,LAX,Nadi,NAN,8893
Los Angeles,LAX,New York,NYC,3982
Los Angeles,LAX,Papeete,PPT,6607
Los Angeles,LAX,Perth,PER,15009
Los Angeles,LAX,San Francisco,SFO,544
Los Angeles,LAX,Seattle,SEA,1537
Los Angeles,LAX,Singapore,SIN,14123
Los Angeles,LAX,Sydney,SYD,12066
Los Angeles,LAX,Toronto,YYZ,3501
Los Angeles,LAX,Townsville,TSV,11626
Los Angeles,LAX,Vancouver,YVR,1740
Los Angeles,LAX,Washington,WAS,3682
Louisville,SDF,Melbourne,MEL,15648
Louisville,SDF,Sydney,SYD,14969
Lucy Creek Station,LUC,Macdonald Downs,MDS,110
Lucy Creek Station,LUC,Mcarthur River,MHU,670
Lucy Creek Station,LUC,Mount Isa,ISA,389
Lucy Creek Station,LUC,Ooratippra,ORT,66
Lucy Creek Station,LUC,Plenty River,PTY,100
Luxembourg,LUX,Melbourne,MEL,16499
Luxembourg,LUX,Sydney,SYD,16688
Luzon Island,CRK,Sydney,SYD,6347
Mabuiag Island,MAB,Murray Island,MYI,205
Mabuiag Island,MAB,Saibai Island,XSB,79
Mabuiag Island,MAB,Saint Pauls Mission,SPM,32
Mabuiag Island,MAB,Sue Island,XSI,79
Mabuiag Island,MAB,Thursday Island,TIS,72
Mabuiag Island,MAB,Yam Island,YAM,64
Mabuiag Island,MAB,Yorke Island,OKR,137
Macdonald Downs,MDS,Mount Riddock,MDK,84
Macdonald Downs,MDS,Ooratippra,ORT,108
Macdonald Downs,MDS,Plenty River,PTY,60
Macdonald Downs,MDS,Utopia,UTP,69
Mackay,MKY,Maroochydore,MCY,723
Mackay,MKY,Maryborough,MBH,603
Mackay,MKY,Melbourne,MEL,1881
Mackay,MKY,Middlemount,MMU,187
Mackay,MKY,Moranbah,MOV,151
Mackay,MKY,Mount Isa,ISA,1010
Mackay,MKY,Palm Island,PLM,383
Mackay,MKY,Peak Downs,PKD,226
Mackay,MKY,Perth,PER,3502
Mackay,MKY,Port Moresby,POM,1319
Mackay,MKY,Proserpine,PPP,100
Mackay,MKY,Rockhampton,ROK,279
Mackay,MKY,Roma,RMA,598
Mackay,MKY,Shute Harbour,SHU,109
Mackay,MKY,South Molle Island,ZSO,106
Mackay,MKY,Sydney,SYD,1433
Mackay,MKY,Tamworth,TMW,1114
Mackay,MKY,Thangool,THG,396
Mackay,MKY,Townsville,TSV,330
Mackay,MKY,Weipa,WEI,1218
Macmahons Site,MCC,Oodnadatta,ODD,252
Madang,MAG,Sydney,SYD,3241
Madras,MAA,Perth,PER,6280
Madras,MAA,Singapore,SIN,2924
Madras,MAA,Sydney,SYD,9132
Mainoru,MNU,Mallapunyah Springs,MYH,371
Mainoru,MNU,Maningrida,MNG,221
Mainoru,MNU,Moroak,MRT,96
Mainoru,MNU,Mount Isa,ISA,931
Mainoru,MNU,Mountain Valley,MNV,31
Mainoru,MNU,Nutwood Downs,UTD,193
Mainoru,MNU,Robinson River,RBR,425
Mainoru,MNU,Roper Bar,RRB,89
Mainoru,MNU,Roper River,RPM,102
Mainoru,MNU,Roper Valley,RPV,97
Mainoru,MNU,Wollogorang,WOR,541
Mallacoota,MCO,Melbourne,MEL,431
Mallacoota,MCO,Merimbula,MIM,78
Mallapunyah Springs,MYH,Mcarthur River,MHU,67
Mallapunyah Springs,MYH,Mount Isa,ISA,567
Mallapunyah Springs,MYH,Robinson River,RBR,128
Mallapunyah Springs,MYH,Rockhampton Downs,RKD,229
Mallapunyah Springs,MYH,Roper River,RPM,272
Mallapunyah Springs,MYH,Tennant Creek,TCA,341
Mallapunyah Springs,MYH,Walhallow,WHL,91
Mallapunyah Springs,MYH,Wollogorang,WOR,230
Malta,MLA,Melbourne,MEL,15653
Malta,MLA,Sydney,SYD,16106
Manchester,MAN,Melbourne,MEL,16974
Manchester,MAN,Perth,PER,14644
Manchester,MAN,Sydney,SYD,17029
Manchester,MAN,Townsville,TSV,15407
Mangalore,MML,Melbourne,MEL,92
Mangalore,MML,Moorabbin,MBW,121
Mangalore,MML,Sydney,SYD,635
Manila,MNL,Melbourne,MEL,6308
Manila,MNL,Nadi,NAN,7155
Manila,MNL,Perth,PER,5185
Manila,MNL,Port Moresby,POM,3928
Manila,MNL,Singapore,SIN,2375
Manila,MNL,Sydney,SYD,6258
Manila,MNL,Taipei,TPE,1173
Manila,MNL,Tokyo,TYO,3051
Manila,MNL,Townsville,TSV,4691
Maningrida,MNG,Milingimbi,MGT,72
Maningrida,MNG,Numbulwar,NUB,293
Maningrida,MNG,Oenpelli,OPI,137
Maningrida,MNG,Ramingining,RAM,78
Maningrida,MNG,Roper River,RPM,301
Maningrida,MNG,Snake Bay,SNB,397
Maningrida,MNG,South Goulburn Is.,GBI,103
Manjimup,MJP,Perth,PER,259
Manners Creek,MCR,Mount Isa,ISA,223
Marandoo,MDO,Paraburdoo,PBO,71
Marandoo,MDO,Wittenoom,WIT,51
Marble Bar,MBB,Newman,ZNE,251
Marble Bar,MBB,Nullagine,NLL,92
Marble Bar,MBB,Perth,PER,1258
Marble Bar,MBB,Port Hedland,PHE,153
Marble Bar,MBB,Shaw River,SHW,57
Marble Bar,MBB,Shay Gap,SGP,88
Marble Bar,MBB,Telfer,TFR,256
Marble Bar,MBB,Tom Price,TPR,284
Marble Bar,MBB,Woodie Woodie,WWI,154
Mareeba,MBA,Normanton,NTN,467
Mareeba,MBA,Townsville,TSV,281
Mareeba,MBA,Weipa,WEI,616
Mareeba,MBA,Wrotham Park,WPK,159
Margaret River,MGR,Perth,PER,236
Margaret River Stn,MGV,Mitchell Plateau,MIH,441
Margaret River Stn,MGV,Mount House,MHO,203
Margaret River Stn,MGV,Newman,ZNE,908
Margaret River Stn,MGV,Perth,PER,1840
Margaret River Stn,MGV,Wyndham,WYN,371
Marla,MAR,Olympic Dam,OLD,472
Marla,MAR,Oodnadatta,ODD,182
Marla,MAR,Port Augusta,PUG,697
Marla,MAR,Woomera,WMR,525
Maroochydore,MCY,Maryborough,MBH,127
Maroochydore,MCY,Melbourne,MEL,1454
Maroochydore,MCY,Narrabri,NAA,522
Maroochydore,MCY,Noosa,NSH,24
Maroochydore,MCY,Norfolk Island,NLK,1486
Maroochydore,MCY,Oakey,OAK,161
Maroochydore,MCY,Orchid Beach,ORC,184
Maroochydore,MCY,Port Macquarie,PQQ,538
Maroochydore,MCY,Proserpine,PPP,821
Maroochydore,MCY,Rockhampton,ROK,445
Maroochydore,MCY,Sydney,SYD,837
Maroochydore,MCY,Tamworth,TMW,544
Maroochydore,MCY,Taree,TRO,590
Maroochydore,MCY,Thangool,THG,344
Maroochydore,MCY,Toowoomba,TWB,157
Maroochydore,MCY,Townsville,TSV,1042
Maroochydore,MCY,Wagga Wagga,WGA,1093
Maroochydore,MCY,Williamtown,NTL,699
Marree,MRE,Merty Merty,MTY,249
Maryborough,MBH,Melbourne,MEL,1543
Maryborough,MBH,Middlemount,MMU,507
Maryborough,MBH,Monto,MNQ,176
Maryborough,MBH,Moranbah,MOV,608
Maryborough,MBH,Noosa,NSH,105
Maryborough,MBH,Orchid Beach,ORC,85
Maryborough,MBH,Proserpine,PPP,702
Maryborough,MBH,Rockhampton,ROK,328
Maryborough,MBH,Roma,RMA,411
Maryborough,MBH,Thangool,THG,244
Maryborough,MBH,Toowoomba,TWB,240
Maryborough,MBH,Townsville,TSV,926
Mauritius,MRU,Melbourne,MEL,8413
Mauritius,MRU,Perth,PER,5896
Mauritius,MRU,Sydney,SYD,9081
Mcarthur River,MHU,Moroak,MRT,313
Mcarthur River,MHU,Mount Isa,ISA,591
Mcarthur River,MHU,Nutwood Downs,UTD,218
Mcarthur River,MHU,Robinson River,RBR,97
Mcarthur River,MHU,Roper Bar,RRB,253
Mcarthur River,MHU,Roper River,RPM,239
Mcarthur River,MHU,Roper Valley,RPV,276
Mcarthur River,MHU,Tennant Creek,TCA,408
Mcarthur River,MHU,Townsville,TSV,1174
Mcarthur River,MHU,Wollogorang,WOR,214
Meekatharra,MKR,Melbourne,MEL,2756
Meekatharra,MKR,Mount Keith,WME,213
Meekatharra,MKR,Mount Magnet,MMG,181
Meekatharra,MKR,Mullewa,MWA,364
Meekatharra,MKR,Newman,ZNE,377
Meekatharra,MKR,Nullagine,NLL,548
Meekatharra,MKR,Paraburdoo,PBO,391
Meekatharra,MKR,Perth,PER,643
Meekatharra,MKR,Plutonic Mine,ITX,167
Meekatharra,MKR,Port Hedland,PHE,692
Meekatharra,MKR,Sandstone,NDS,169
Meekatharra,MKR,Shark Bay,SBY,503
Meekatharra,MKR,Sydney,SYD,3229
Meekatharra,MKR,Telfer,TFR,660
Meekatharra,MKR,Tom Price,TPR,439
Meekatharra,MKR,Wiluna,WUN,167
Meekatharra,MKR,Wittenoom,WIT,488
Meekatharra,MKR,Yalgoo,YLG,270
Meekatharra,MKR,Yeelirrie,YEL,170
Melbourne,MEL,Memphis,MEM,15179
Melbourne,MEL,Merimbula,MIM,457
Melbourne,MEL,Miami,MIA,15609
Melbourne,MEL,Milan,MIL,16282
Melbourne,MEL,Mildura,MQL,457
Melbourne,MEL,Moomba,MOO,1149
Melbourne,MEL,Moorabbin,MBW,41
Melbourne,MEL,Moruya,MYA,513
Melbourne,MEL,Moscow,MOW,14432
Melbourne,MEL,Mount Gambier,MGB,358
Melbourne,MEL,Mount Hotham,MHT,231
Melbourne,MEL,Mount Isa,ISA,1960
Melbourne,MEL,Muscat,MCT,11302
Melbourne,MEL,Nadi,NAN,3872
Melbourne,MEL,Nagoya,NGO,8139
Melbourne,MEL,Narrandera,NRA,363
Melbourne,MEL,Nauru,INU,4703
Melbourne,MEL,New York,NYC,16709
Melbourne,MEL,Nhill,NHL,323
Melbourne,MEL,Norfolk Island,NLK,2345
Melbourne,MEL,Noumea,NOU,2689
Melbourne,MEL,Nowra,NOA,594
Melbourne,MEL,Ohrid,OHD,15291
Melbourne,MEL,Olympic Dam,OLD,1085
Melbourne,MEL,Ontario,ONT,12834
Melbourne,MEL,Orange,OAG,616
Melbourne,MEL,Osaka,OSA,8104
Melbourne,MEL,Osaka/Kansai,KIX,8066
Melbourne,MEL,Ouyen,OYN,362
Melbourne,MEL,Pago Pago,PPG,3640
Melbourne,MEL,Palmerston,PMR,2669
Melbourne,MEL,Papeete,PPT,6706
Melbourne,MEL,Paris,PAR,16771
Melbourne,MEL,Parkes,PKE,592
Melbourne,MEL,Penang,PEN,6634
Melbourne,MEL,Perth,PER,2706
Melbourne,MEL,Phoenix,PHX,13254
Melbourne,MEL,Phuket,HKT,7012
Melbourne,MEL,Port Hedland,PHE,3177
Melbourne,MEL,Port Macquarie,PQQ,1011
Melbourne,MEL,Port Moresby,POM,3145
Melbourne,MEL,Port Pirie,PPI,793
Melbourne,MEL,Port Vila,VLI,3189
Melbourne,MEL,Portland,PTJ,305
Melbourne,MEL,Proserpine,PPP,1942
Melbourne,MEL,Queenstown (Nz),ZQN,2150
Melbourne,MEL,Rarotonga,RAR,5588
Melbourne,MEL,Renmark,REN,539
Melbourne,MEL,Richmond Raaf,XRR,703
Melbourne,MEL,Rio Gallegos,RGL,9577
Melbourne,MEL,Rockhampton,ROK,1677
Melbourne,MEL,Rome,ROM,16000
Melbourne,MEL,Sale,SXE,192
Melbourne,MEL,San Francisco,SFO,12657
Melbourne,MEL,Santiago,SCL,11327
Melbourne,MEL,Sapporo,SPK,8943
Melbourne,MEL,Sendai,SDJ,8428
Melbourne,MEL,Seoul,SEL,8557
Melbourne,MEL,Shanghai,SHA,8029
Melbourne,MEL,Sharjah,SHJ,11642
Melbourne,MEL,Shepparton,SHT,147
Melbourne,MEL,Singapore,SIN,6036
Melbourne,MEL,Skopje,SKP,15241
Melbourne,MEL,Smithton,SIO,352
Melbourne,MEL,Stawell,SWL,198
Melbourne,MEL,Strahan,SRN,500
Melbourne,MEL,Surabaya,SUB,4668
Melbourne,MEL,Suva,SUV,3939
Melbourne,MEL,Swan Hill,SWH,281
Melbourne,MEL,Sydney,SYD,706
Melbourne,MEL,Taipei,TPE,7393
Melbourne,MEL,Tamworth,TMW,917
Melbourne,MEL,Taree,TRO,951
Melbourne,MEL,Tel Aviv,TLV,13750
Melbourne,MEL,Thursday Island,TIS,3020
Melbourne,MEL,Tocumwal,TOC,218
Melbourne,MEL,Tokyo,TYO,8168
Melbourne,MEL,Toledo,TOL,15894
Melbourne,MEL,Tongatapu,TBU,4425
Melbourne,MEL,Toronto,YYZ,16265
Melbourne,MEL,Townsville,TSV,2055
Melbourne,MEL,Vancouver,YVR,13203
Melbourne,MEL,Victoria,YYJ,13162
Melbourne,MEL,Vienna,VIE,15744
Melbourne,MEL,Wagga Wagga,WGA,365
Melbourne,MEL,Wangaratta,WGT,191
Melbourne,MEL,Warracknabeal,WKB,263
Melbourne,MEL,Warrnambool,WMB,222
Melbourne,MEL,Washington,WAS,16369
Melbourne,MEL,Weipa,WEI,2792
Melbourne,MEL,Wellington,WLG,2595
Melbourne,MEL,Welshpool,WPO,177
Melbourne,MEL,West Wyalong,WWY,467
Melbourne,MEL,Whyalla,WYA,840
Melbourne,MEL,Williamtown,NTL,836
Melbourne,MEL,Wollongong,WOL,637
Melbourne,MEL,Woomera,WMR,1034
Melbourne,MEL,Yarra Bank Heliport,YBK,19
Melbourne,MEL,Young,NGA,489
Melbourne,MEL,Zagreb,ZAG,15756
Melbourne,MEL,Zurich,ZRH,16341
Memphis,MEM,Sydney,SYD,14511
Merimbula,MIM,Moorabbin,MBW,441
Merimbula,MIM,Moruya,MYA,115
Merimbula,MIM,Narrandera,NRA,393
Merimbula,MIM,Sale,SXE,291
Merimbula,MIM,Strahan,SRN,705
Merimbula,MIM,Sydney,SYD,349
Merimbula,MIM,Wagga Wagga,WGA,293
Merimbula,MIM,Welshpool,WPO,359
Merluna,MLV,Moreton,MET,68
Merluna,MLV,Mornington Island,ONG,537
Merluna,MLV,Musgrave (Qld.),MUS,221
Merluna,MLV,Normanton,NTN,536
Merluna,MLV,Rokeby,RKY,71
Merluna,MLV,Weipa,WEI,73
Merty Merty,MTY,Moolawatana,MWT,158
Merty Merty,MTY,Port Augusta,PUG,503
Miami,MIA,Sydney,SYD,15036
Middlemount,MMU,Moranbah,MOV,104
Middlemount,MMU,Rockhampton,ROK,192
Middlemount,MMU,Thangool,THG,268
Middlemount,MMU,Townsville,TSV,443
